hash,added,accepted,content_type,name,id,map,placename,position,ingame_xy,data
399c70b963d2a5beb08b53e6f98d696fb93ab11b,2017-11-10 16:38:50,0,Gathering,Carré De Végétation,32216,367,2406,"{""map"":{""id"":367,""folder"":""g3f1\/00"",""path"":""g3f1\/g3f1.00.png"",""region"":2400,""placename"":2406,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":277,""hierarchy"":1,""territory_id"":612,""patch"":36},""position"":{""x"":-510.2,""y"":137.7,""z"":55.6},""ingame"":{""x"":11.3,""y"":24.3},""coordinates"":{""x"":11.411474609375,""y"":24.540307617188}}","11.3,24.3",[]
39a7e8ca874b8c0268eb8d5b03990e06a69a4e92,2017-11-10 16:27:44,0,Gathering,Lush Vegetation Patch,32258,354,2410,"{""map"":{""id"":354,""folder"":""e3f2\/00"",""path"":""e3f2\/e3f2.00.png"",""region"":2401,""placename"":2410,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":282,""hierarchy"":1,""territory_id"":614,""patch"":32},""position"":{""x"":97.5,""y"":-502.8,""z"":42.5},""ingame"":{""x"":23.5,""y"":11.4},""coordinates"":{""x"":23.725708007812,""y"":11.56142578125}}","23.5,11.4",[]
39b90730018983af425227a7529ad21c0cbdf940,2016-12-22 23:10:52,0,Gathering,Mature Tree,30185,4,54,"{""map"":{""id"":4,""folder"":""f1f1\/00"",""path"":""f1f1\/f1f1.00.png"",""region"":23,""placename"":54,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":5,""hierarchy"":1,""territory_id"":148,""patch"":0},""position"":{""x"":390.9,""y"":72.9,""z"":15.3},""ingame"":{""x"":29.3,""y"":23},""coordinates"":{""x"":29.671069335938,""y"":23.227221679688}}","29.3,23",[]
39d63a30eb818b215aa9c22103f8903a5c68a792,2017-12-07 19:40:23,0,Gathering,Filon De Minerai,32285,368,2407,"{""map"":{""id"":368,""folder"":""g3f2\/00"",""path"":""g3f2\/g3f2.00.png"",""region"":2400,""placename"":2407,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":278,""hierarchy"":1,""territory_id"":620,""patch"":36},""position"":{""x"":792.6,""y"":-661.5,""z"":257.8},""ingame"":{""x"":37.4,""y"":8.3},""coordinates"":{""x"":37.810986328125,""y"":8.3455810546875}}","37.4,8.3",[]
39dee9729d0936baae606856316da393454a7a57,2016-12-25 23:17:25,0,Gathering,Mineral Deposit,30737,20,42,"{""map"":{""id"":20,""folder"":""w1f1\/00"",""path"":""w1f1\/w1f1.00.png"",""region"":24,""placename"":42,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":40,""hierarchy"":1,""territory_id"":140,""patch"":0},""position"":{""x"":148,""y"":46.4,""z"":46.1},""ingame"":{""x"":24.5,""y"":22.4},""coordinates"":{""x"":24.7490234375,""y"":22.690234375}}","24.5,22.4",[]
39f50570799056971c4fc7e999c4ab244f143bc4,2016-12-26 12:28:30,0,Gathering,Rocky Outcrop,30455,15,30,"{""map"":{""id"":15,""folder"":""s1f1\/00"",""path"":""s1f1\/s1f1.00.png"",""region"":22,""placename"":30,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":74,""hierarchy"":1,""territory_id"":134,""patch"":0},""position"":{""x"":-304.9,""y"":-539.4,""z"":25.6},""ingame"":{""x"":15.4,""y"":10.7},""coordinates"":{""x"":15.571606445313,""y"":10.819775390625}}","15.4,10.7",[]
3a0c09de9d8507869e33ba85038e61b541cde102,2016-11-20 19:23:34,0,Gathering,Mineral Deposit,31239,214,2002,"{""map"":{""id"":214,""folder"":""d2f3\/00"",""path"":""d2f3\/d2f3.00.png"",""region"":498,""placename"":2002,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":164,""hierarchy"":1,""territory_id"":400,""patch"":0},""position"":{""x"":306.7,""y"":660,""z"":-56.9},""ingame"":{""x"":28.7,""y"":35.8},""coordinates"":{""x"":29.05697342722,""y"":36.216128700658}}","28.7,35.8",[]
3a18959bb5db154552c2f288b735e4c485808b49,2017-12-07 20:08:50,0,Gathering,Carré De Végétation,32218,371,2409,"{""map"":{""id"":371,""folder"":""e3f1\/00"",""path"":""e3f1\/e3f1.00.png"",""region"":2401,""placename"":2409,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":281,""hierarchy"":1,""territory_id"":613,""patch"":36},""position"":{""x"":-664.7,""y"":-801.3,""z"":15.2},""ingame"":{""x"":8.2,""y"":5.5},""coordinates"":{""x"":8.2807373046875,""y"":5.5127197265625}}","8.2,5.5",[]
3a25b703fa73516613d320af6a38471464f234b9,2016-11-14 18:12:05,0,Gathering,Lush Vegetation Patch,31420,214,2002,"{""map"":{""id"":214,""folder"":""d2f3\/00"",""path"":""d2f3\/d2f3.00.png"",""region"":498,""placename"":2002,""zone"":0,""size_factor"":95,""map_marker_range"":164,""hierarchy"":1,""territory_id"":400,""patch"":0},""position"":{""x"":12.5,""y"":375.5,""z"":-14.8},""ingame"":{""x"":22.8,""y"":30.1},""coordinates"":{""x"":23.095401161595,""y"":30.45111405222}}","22.8,30.1",[]
3a64b243868fd8e15f75234af4408cdb5ebfa4d6,2016-11-19 13:35:44,0,Gathering,Mineral Deposit,30411,21,43,"{""map"":{""id"":21,""folder"":""w1f2\/00"",""path"":""w1f2\/w1f2.00.png"",""region"":24,""placename"":43,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":39,""hierarchy"":1,""territory_id"":141,""patch"":0},""position"":{""x"":-100.2,""y"":225.5,""z"":5.3},""ingame"":{""x"":19.5,""y"":26},""coordinates"":{""x"":19.719580078125,""y"":26.319458007812}}","19.5,26",[]
3a6759f94f99f26608b2c70dafccc339e98402dd,2016-11-17 14:56:25,0,Gathering,Rocky Outcrop,30485,23,45,"{""map"":{""id"":23,""folder"":""w1f4\/01"",""path"":""w1f4\/w1f4.01.png"",""region"":24,""placename"":45,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":42,""hierarchy"":1,""territory_id"":146,""patch"":0},""position"":{""x"":-136.3,""y"":-537.1,""z"":19.1},""ingame"":{""x"":18.8,""y"":10.7},""coordinates"":{""x"":18.988061523438,""y"":10.866381835937}}","18.8,10.7",[]
3abe94e75a33eda3dd0e95807671a824331f3137,2016-12-26 12:56:44,0,Gathering,Lush Vegetation Patch,31168,213,2001,"{""map"":{""id"":213,""folder"":""d2f2\/00"",""path"":""d2f2\/d2f2.00.png"",""region"":498,""placename"":2001,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":163,""hierarchy"":1,""territory_id"":399,""patch"":0},""position"":{""x"":230.7,""y"":1.2,""z"":77},""ingame"":{""x"":27.2,""y"":22.6},""coordinates"":{""x"":27.51693436472,""y"":22.866421669408}}","27.2,22.6",[]
3ac8565e10fb216e14aa13e56d83ff11e3ac9abf,2017-11-07 09:51:11,0,Gathering,Carré De Végétation,31909,372,2411,"{""map"":{""id"":372,""folder"":""e3f3\/00"",""path"":""e3f3\/e3f3.00.png"",""region"":2401,""placename"":2411,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":283,""hierarchy"":1,""territory_id"":622,""patch"":36},""position"":{""x"":510.4,""y"":393.1,""z"":-18.9},""ingame"":{""x"":31.7,""y"":29.4},""coordinates"":{""x"":32.092578125,""y"":29.715649414062}}","31.7,29.4",[]
3ad105aab784b091193dd1953634f96b0a949b64,2016-12-22 23:55:40,0,Gathering,Mineral Deposit,30506,53,63,"{""map"":{""id"":53,""folder"":""r1f1\/00"",""path"":""r1f1\/r1f1.00.png"",""region"":25,""placename"":63,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":102,""hierarchy"":1,""territory_id"":155,""patch"":0},""position"":{""x"":103.4,""y"":-92.6,""z"":298.8},""ingame"":{""x"":23.6,""y"":19.6},""coordinates"":{""x"":23.845263671875,""y"":19.873583984375}}","23.6,19.6",[]
3aff8b6cba45e606242351665b27fcc26c1eae4b,2016-12-25 23:16:13,0,Gathering,Mineral Deposit,30684,20,42,"{""map"":{""id"":20,""folder"":""w1f1\/00"",""path"":""w1f1\/w1f1.00.png"",""region"":24,""placename"":42,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":40,""hierarchy"":1,""territory_id"":140,""patch"":0},""position"":{""x"":422,""y"":164.6,""z"":95.9},""ingame"":{""x"":29.9,""y"":24.8},""coordinates"":{""x"":30.30126953125,""y"":25.085400390625}}","29.9,24.8",[]
3b26f4dc136edc56898ff619c0dbde1e02d39da5,2016-12-26 12:56:44,0,Gathering,Mineral Deposit,31306,213,2001,"{""map"":{""id"":213,""folder"":""d2f2\/00"",""path"":""d2f2\/d2f2.00.png"",""region"":498,""placename"":2001,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":163,""hierarchy"":1,""territory_id"":399,""patch"":0},""position"":{""x"":397.3,""y"":-68.1,""z"":79.1},""ingame"":{""x"":30.5,""y"":21.2},""coordinates"":{""x"":30.892862099095,""y"":21.46214920847}}","30.5,21.2",[]
3b29828eb76bfbb928ccb0c3b2b04c3e6d5e8bea,2016-11-17 15:40:10,0,Gathering,Unspoiled Lush Vegetation Patch,31005,5,55,"{""map"":{""id"":5,""folder"":""f1f2\/00"",""path"":""f1f2\/f1f2.00.png"",""region"":23,""placename"":55,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":6,""hierarchy"":1,""territory_id"":152,""patch"":0},""position"":{""x"":-188.5,""y"":-89.2,""z"":41.4},""ingame"":{""x"":17.7,""y"":19.7},""coordinates"":{""x"":17.930297851562,""y"":19.94248046875}}","17.7,19.7",[]
3b691a2fad58f549ca20b5b6c868e4b137fff43a,2016-12-25 00:16:07,0,Gathering,Mature Tree,30022,16,31,"{""map"":{""id"":16,""folder"":""s1f2\/00"",""path"":""s1f2\/s1f2.00.png"",""region"":22,""placename"":31,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":75,""hierarchy"":1,""territory_id"":135,""patch"":0},""position"":{""x"":511.3,""y"":-271.4,""z"":74.2},""ingame"":{""x"":31.7,""y"":16.1},""coordinates"":{""x"":32.110815429687,""y"":16.250439453125}}","31.7,16.1",[]
3b788c73521231f3997520484a98de606041ace6,2017-11-10 15:34:59,0,Gathering,Rocky Outcrop,32112,369,2408,"{""map"":{""id"":369,""folder"":""g3f3\/00"",""path"":""g3f3\/g3f3.00.png"",""region"":2400,""placename"":2408,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":279,""hierarchy"":1,""territory_id"":621,""patch"":36},""position"":{""x"":-467.5,""y"":-105.9,""z"":-335},""ingame"":{""x"":12.1,""y"":19.4},""coordinates"":{""x"":12.276733398438,""y"":19.604077148438}}","12.1,19.4",[]
3bb7e36eb9b2ac317fa42cf182b1137e7e3e56ca,2016-12-25 23:16:33,0,Gathering,Mineral Deposit,30697,20,42,"{""map"":{""id"":20,""folder"":""w1f1\/00"",""path"":""w1f1\/w1f1.00.png"",""region"":24,""placename"":42,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":40,""hierarchy"":1,""territory_id"":140,""patch"":0},""position"":{""x"":314,""y"":115.1,""z"":70.4},""ingame"":{""x"":27.8,""y"":23.8},""coordinates"":{""x"":28.11279296875,""y"":24.082348632812}}","27.8,23.8",[]
3bd7779ace3a5d55f96483e1c584967777411c8d,2016-12-25 01:03:27,0,Gathering,Unspoiled Mature Tree,31002,17,32,"{""map"":{""id"":17,""folder"":""s1f3\/00"",""path"":""s1f3\/s1f3.00.png"",""region"":22,""placename"":32,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":76,""hierarchy"":1,""territory_id"":137,""patch"":0},""position"":{""x"":442.6,""y"":234.4,""z"":16.5},""ingame"":{""x"":30.4,""y"":26.2},""coordinates"":{""x"":30.718701171875,""y"":26.4998046875}}","30.4,26.2",[]
3bdb72b3fd050dbdaa0148f68f9e29a3e93384af,2017-11-10 16:33:16,0,Gathering,Mineral Deposit,32162,354,2410,"{""map"":{""id"":354,""folder"":""e3f2\/00"",""path"":""e3f2\/e3f2.00.png"",""region"":2401,""placename"":2410,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":282,""hierarchy"":1,""territory_id"":614,""patch"":32},""position"":{""x"":786.6,""y"":12.8,""z"":127.9},""ingame"":{""x"":37.2,""y"":21.8},""coordinates"":{""x"":37.689404296875,""y"":22.009375}}","37.2,21.8",[]
3bdd3af72c2d0be2bf87b7307f281a410e1fef9a,2016-12-25 01:43:28,0,Gathering,Mineral Deposit,30782,22,44,"{""map"":{""id"":22,""folder"":""w1f3\/00"",""path"":""w1f3\/w1f3.00.png"",""region"":24,""placename"":44,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":41,""hierarchy"":1,""territory_id"":145,""patch"":0},""position"":{""x"":-423.1,""y"":344.2,""z"":-23.4},""ingame"":{""x"":13,""y"":28.4},""coordinates"":{""x"":13.176440429687,""y"":28.724755859375}}","13,28.4",[]
3be9d418bfb9e7dd8f10098909a5e9b5fa893d1d,2017-12-07 19:45:29,0,Gathering,Filon De Minerai,32052,368,2407,"{""map"":{""id"":368,""folder"":""g3f2\/00"",""path"":""g3f2\/g3f2.00.png"",""region"":2400,""placename"":2407,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":278,""hierarchy"":1,""territory_id"":620,""patch"":36},""position"":{""x"":-676.1,""y"":635.8,""z"":267.1},""ingame"":{""x"":8,""y"":34.2},""coordinates"":{""x"":8.0497314453125,""y"":34.633642578125}}","8,34.2",[]
3bf0e46d1dbfa8459ff0558f44ee2b054cba9d28,2017-12-07 20:24:55,0,Gathering,Carré De Végétation,32071,371,2409,"{""map"":{""id"":371,""folder"":""e3f1\/00"",""path"":""e3f1\/e3f1.00.png"",""region"":2401,""placename"":2409,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":281,""hierarchy"":1,""territory_id"":613,""patch"":36},""position"":{""x"":641.4,""y"":420,""z"":-104.2},""ingame"":{""x"":34.3,""y"":29.9},""coordinates"":{""x"":34.747119140625,""y"":30.2607421875}}","34.3,29.9",[]
3c35d2989148b02219368c1e69df83de1bf74a5a,2017-05-27 11:37:50,0,Gathering,Mature Tree,30637,53,63,"{""map"":{""id"":53,""folder"":""r1f1\/00"",""path"":""r1f1\/r1f1.00.png"",""region"":25,""placename"":63,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":102,""hierarchy"":1,""territory_id"":155,""patch"":0},""position"":{""x"":-497.7,""y"":-141.9,""z"":218.3},""ingame"":{""x"":11.5,""y"":18.7},""coordinates"":{""x"":11.664770507812,""y"":18.874584960938}}","11.5,18.7",[]
3c515797a6bbc7bca48a322af1451b6930412030,2017-12-07 19:41:36,0,Gathering,Filon De Minerai Intact,32182,368,2407,"{""map"":{""id"":368,""folder"":""g3f2\/00"",""path"":""g3f2\/g3f2.00.png"",""region"":2400,""placename"":2407,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":278,""hierarchy"":1,""territory_id"":620,""patch"":36},""position"":{""x"":301.2,""y"":-470.4,""z"":127.8},""ingame"":{""x"":27.5,""y"":12.1},""coordinates"":{""x"":27.85341796875,""y"":12.21796875}}","27.5,12.1",[]
3c5c5c0a6ffa31e8ef5e7174a3e3eea6b94ad8e4,2016-11-19 13:35:44,0,Gathering,Mineral Deposit,30410,21,43,"{""map"":{""id"":21,""folder"":""w1f2\/00"",""path"":""w1f2\/w1f2.00.png"",""region"":24,""placename"":43,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":39,""hierarchy"":1,""territory_id"":141,""patch"":0},""position"":{""x"":-133.7,""y"":175.8,""z"":2.4},""ingame"":{""x"":18.8,""y"":25},""coordinates"":{""x"":19.040747070312,""y"":25.312353515625}}","18.8,25",[]
3c8682b8685b8a4a30bf2a0060ff8250cb01be8a,2016-11-14 16:55:16,0,Gathering,Mineral Deposit,31328,212,2000,"{""map"":{""id"":212,""folder"":""d2f1\/00"",""path"":""d2f1\/d2f1.00.png"",""region"":498,""placename"":2000,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":162,""hierarchy"":1,""territory_id"":398,""patch"":0},""position"":{""x"":263.9,""y"":380.8,""z"":-105.3},""ingame"":{""x"":27.9,""y"":30.2},""coordinates"":{""x"":28.18968827097,""y"":30.558511513158}}","27.9,30.2",[]
3ce720830024a923ed6f0cb7bcce84067dc9ad82,2016-12-22 23:14:58,0,Gathering,Mature Tree,30243,4,54,"{""map"":{""id"":4,""folder"":""f1f1\/00"",""path"":""f1f1\/f1f1.00.png"",""region"":23,""placename"":54,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":5,""hierarchy"":1,""territory_id"":148,""patch"":0},""position"":{""x"":-41.6,""y"":428.9,""z"":-33.3},""ingame"":{""x"":20.7,""y"":30.1},""coordinates"":{""x"":20.90703125,""y"":30.441088867188}}","20.7,30.1",[]
3cf449a6db75e7f54c2839b5ae726a82f9f3623d,2016-11-13 04:17:02,0,Gathering,Mineral Deposit,30441,18,33,"{""map"":{""id"":18,""folder"":""s1f4\/00"",""path"":""s1f4\/s1f4.00.png"",""region"":22,""placename"":33,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":77,""hierarchy"":1,""territory_id"":138,""patch"":0},""position"":{""x"":341.6,""y"":113.5,""z"":-3.3},""ingame"":{""x"":28.3,""y"":23.8},""coordinates"":{""x"":28.6720703125,""y"":24.049926757812}}","28.3,23.8",[]
3d2b49d41ac128d61e165457eea10e3f0d8057d6,2016-12-23 00:08:10,0,Gathering,Mineral Deposit,30949,53,63,"{""map"":{""id"":53,""folder"":""r1f1\/00"",""path"":""r1f1\/r1f1.00.png"",""region"":25,""placename"":63,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":102,""hierarchy"":1,""territory_id"":155,""patch"":0},""position"":{""x"":-756.2,""y"":-165.5,""z"":247},""ingame"":{""x"":6.4,""y"":18.2},""coordinates"":{""x"":6.426611328125,""y"":18.396362304688}}","6.4,18.2",[]
3d57fc2fb918a4d3df9615724d45c86b9c98563b,2016-12-25 22:42:19,0,Gathering,Mature Tree,30331,7,57,"{""map"":{""id"":7,""folder"":""f1f4\/00"",""path"":""f1f4\/f1f4.00.png"",""region"":23,""placename"":57,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":8,""hierarchy"":1,""territory_id"":154,""patch"":0},""position"":{""x"":272.2,""y"":-6.1,""z"":-7.3},""ingame"":{""x"":26.9,""y"":21.4},""coordinates"":{""x"":27.265771484375,""y"":21.626391601562}}","26.9,21.4",[]
3d5883506a856fe5ebd2dba2228fc521e0cd0a0f,2016-12-25 23:25:45,0,Gathering,Mineral Deposit,30423,20,42,"{""map"":{""id"":20,""folder"":""w1f1\/00"",""path"":""w1f1\/w1f1.00.png"",""region"":24,""placename"":42,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":40,""hierarchy"":1,""territory_id"":140,""patch"":0},""position"":{""x"":25.1,""y"":384,""z"":61.1},""ingame"":{""x"":22,""y"":29.2},""coordinates"":{""x"":22.258618164062,""y"":29.53125}}","22,29.2",[]
3d76af163612ad2dedad7ef35ea20ba47b59b830,2017-11-10 14:42:52,0,Gathering,Filon De Minerai,31948,367,2406,"{""map"":{""id"":367,""folder"":""g3f1\/00"",""path"":""g3f1\/g3f1.00.png"",""region"":2400,""placename"":2406,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":277,""hierarchy"":1,""territory_id"":612,""patch"":36},""position"":{""x"":192.4,""y"":-408.6,""z"":46.6},""ingame"":{""x"":25.4,""y"":13.3},""coordinates"":{""x"":25.64873046875,""y"":13.470263671875}}","25.4,13.3",[]
3d89023204bb4f12f8cfb9236e085d96ebbc62ee,2016-12-22 23:09:50,0,Gathering,Mature Tree,30196,4,54,"{""map"":{""id"":4,""folder"":""f1f1\/00"",""path"":""f1f1\/f1f1.00.png"",""region"":23,""placename"":54,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":5,""hierarchy"":1,""territory_id"":148,""patch"":0},""position"":{""x"":357.9,""y"":-112.8,""z"":1},""ingame"":{""x"":28.7,""y"":19.2},""coordinates"":{""x"":29.002368164063,""y"":19.4642578125}}","28.7,19.2",[]
3d8b0981f8e3329972cdf2b3566228b33726c324,2016-11-14 18:44:23,0,Gathering,Mineral Deposit,30853,6,56,"{""map"":{""id"":6,""folder"":""f1f3\/00"",""path"":""f1f3\/f1f3.00.png"",""region"":23,""placename"":56,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":7,""hierarchy"":1,""territory_id"":153,""patch"":0},""position"":{""x"":229.3,""y"":-61.4,""z"":11.7},""ingame"":{""x"":26.1,""y"":20.3},""coordinates"":{""x"":26.396459960937,""y"":20.505810546875}}","26.1,20.3",[]
3d9cb37dbd114f79b0d54370a6358377b79c877d,2016-11-14 12:16:19,0,Gathering,Mineral Deposit,31205,211,2200,"{""map"":{""id"":211,""folder"":""r2f1\/00"",""path"":""r2f1\/r2f1.00.png"",""region"":25,""placename"":2200,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":161,""hierarchy"":1,""territory_id"":397,""patch"":0},""position"":{""x"":387.9,""y"":413.6,""z"":171},""ingame"":{""x"":30.3,""y"":30.9},""coordinates"":{""x"":30.70238358347,""y"":31.223159950658}}","30.3,30.9",[]
3dd445fab2154c6978080e185cad8ede4d953030,2016-12-25 00:13:48,0,Gathering,Lush Vegetation Patch,30080,16,31,"{""map"":{""id"":16,""folder"":""s1f2\/00"",""path"":""s1f2\/s1f2.00.png"",""region"":22,""placename"":31,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":75,""hierarchy"":1,""territory_id"":135,""patch"":0},""position"":{""x"":265.1,""y"":63.7,""z"":41.4},""ingame"":{""x"":26.8,""y"":22.8},""coordinates"":{""x"":27.121899414062,""y"":23.040795898438}}","26.8,22.8",[]
3e283a104bf7b2f7365a9db16faed81db610bd98,2017-12-07 19:56:06,0,Gathering,Filon De Minerai,32170,369,2408,"{""map"":{""id"":369,""folder"":""g3f3\/00"",""path"":""g3f3\/g3f3.00.png"",""region"":2400,""placename"":2408,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":279,""hierarchy"":1,""territory_id"":621,""patch"":36},""position"":{""x"":-542.4,""y"":-299.6,""z"":15.6},""ingame"":{""x"":10.6,""y"":15.5},""coordinates"":{""x"":10.758984375,""y"":15.67900390625}}","10.6,15.5",[]
3e29e5e466d9e90b5e23ad84359b10638d934d0b,2016-12-25 00:47:10,0,Gathering,Mineral Deposit,30896,17,32,"{""map"":{""id"":17,""folder"":""s1f3\/00"",""path"":""s1f3\/s1f3.00.png"",""region"":22,""placename"":32,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":76,""hierarchy"":1,""territory_id"":137,""patch"":0},""position"":{""x"":538.5,""y"":219.9,""z"":9.5},""ingame"":{""x"":32.3,""y"":25.9},""coordinates"":{""x"":32.661987304688,""y"":26.205981445313}}","32.3,25.9",[]
